name	face	image	1	0
Ian_Holm	actors/faces/Ian_Holm/Ian_Holm_45393_24264.jpeg	actors/images/Ian_Holm/Ian_Holm_45393.jpeg	data/train/1/Ian_Holm_45393_24264.png	data/train/0/Ian_Holm_45393.png
Dominic_Monaghan	actors/faces/Dominic_Monaghan/Dominic_Monaghan_32973_17547.jpeg	actors/images/Dominic_Monaghan/Dominic_Monaghan_32973.jpeg	data/train/1/Dominic_Monaghan_32973_17547.png	data/train/0/Dominic_Monaghan_32973.png
Kevin_Costner	actors/faces/Kevin_Costner/Kevin_Costner_70821_38042.jpeg	actors/images/Kevin_Costner/Kevin_Costner_70821.jpeg	data/train/1/Kevin_Costner_70821_38042.png	data/train/0/Kevin_Costner_70821.png
Mark_Wahlberg	actors/faces/Mark_Wahlberg/Mark_Wahlberg_75204_40416.jpeg	actors/images/Mark_Wahlberg/Mark_Wahlberg_75204.jpeg	data/train/1/Mark_Wahlberg_75204_40416.png	data/train/0/Mark_Wahlberg_75204.png
Jeffrey_Tambor	actors/faces/Jeffrey_Tambor/Jeffrey_Tambor_55331_29372.jpeg	actors/images/Jeffrey_Tambor/Jeffrey_Tambor_55331.jpeg	data/train/1/Jeffrey_Tambor_55331_29372.png	data/train/0/Jeffrey_Tambor_55331.png
Alexander_Skarsgård	actors/faces/Alexander_Skarsgård/Alexander_Skarsgård_3638_2187.jpeg	actors/images/Alexander_Skarsgård/Alexander_Skarsgård_3638.jpeg	data/train/1/Alexander_Skarsgård_3638_2187.png	data/train/0/Alexander_Skarsgård_3638.png
Ben_Kingsley	actors/faces/Ben_Kingsley/Ben_Kingsley_8968_5024.jpeg	actors/images/Ben_Kingsley/Ben_Kingsley_8968.jpeg	data/train/1/Ben_Kingsley_8968_5024.png	data/train/0/Ben_Kingsley_8968.png
Jaden_Smith	actors/faces/Jaden_Smith/Jaden_Smith_48175_25589.jpeg	actors/images/Jaden_Smith/Jaden_Smith_48175.jpeg	data/train/1/Jaden_Smith_48175_25589.png	data/train/0/Jaden_Smith_48175.png
T.J._Thyne	actors/faces/T.J._Thyne/T.J._Thyne_106255_54103.jpeg	actors/images/T.J._Thyne/T.J._Thyne_106255.jpeg	data/train/1/T.J._Thyne_106255_54103.png	data/train/0/T.J._Thyne_106255.png
Bill_Nighy	actors/faces/Bill_Nighy/Bill_Nighy_12293_6976.jpeg	actors/images/Bill_Nighy/Bill_Nighy_12293.jpeg	data/train/1/Bill_Nighy_12293_6976.png	data/train/0/Bill_Nighy_12293.png
Ryan_Reynolds	actors/faces/Ryan_Reynolds/Ryan_Reynolds_100535_52009.jpeg	actors/images/Ryan_Reynolds/Ryan_Reynolds_100535.jpeg	data/train/1/Ryan_Reynolds_100535_52009.png	data/train/0/Ryan_Reynolds_100535.png
Michael_Weatherly	actors/faces/Michael_Weatherly/Michael_Weatherly_83514_44023.jpeg	actors/images/Michael_Weatherly/Michael_Weatherly_83514.jpeg	data/train/1/Michael_Weatherly_83514_44023.png	data/train/0/Michael_Weatherly_83514.png
Gabriel_Macht	actors/faces/Gabriel_Macht/Gabriel_Macht_38486_20458.png	actors/images/Gabriel_Macht/Gabriel_Macht_38486.png	data/train/1/Gabriel_Macht_38486_20458.png	data/train/0/Gabriel_Macht_38486.png
Cam_Gigandet	actors/faces/Cam_Gigandet/Cam_Gigandet_17839_9670.jpeg	actors/images/Cam_Gigandet/Cam_Gigandet_17839.jpeg	data/train/1/Cam_Gigandet_17839_9670.png	data/train/0/Cam_Gigandet_17839.png
Matthew_Lillard	actors/faces/Matthew_Lillard/Matthew_Lillard_79547_42592.jpeg	actors/images/Matthew_Lillard/Matthew_Lillard_79547.jpeg	data/train/1/Matthew_Lillard_79547_42592.png	data/train/0/Matthew_Lillard_79547.png
Rupert_Grint	actors/faces/Rupert_Grint/Rupert_Grint_98831_51003.jpeg	actors/images/Rupert_Grint/Rupert_Grint_98831.jpeg	data/train/1/Rupert_Grint_98831_51003.png	data/train/0/Rupert_Grint_98831.png
Joaquin_Phoenix	actors/faces/Joaquin_Phoenix/Joaquin_Phoenix_59125_31648.jpeg	actors/images/Joaquin_Phoenix/Joaquin_Phoenix_59125.jpeg	data/train/1/Joaquin_Phoenix_59125_31648.png	data/train/0/Joaquin_Phoenix_59125.png
Laurence_Fishburne	actors/faces/Laurence_Fishburne/Laurence_Fishburne_72703_39046.jpeg	actors/images/Laurence_Fishburne/Laurence_Fishburne_72703.jpeg	data/train/1/Laurence_Fishburne_72703_39046.png	data/train/0/Laurence_Fishburne_72703.png
Chazz_Palminteri	actors/faces/Chazz_Palminteri/Chazz_Palminteri_20174_10699.jpeg	actors/images/Chazz_Palminteri/Chazz_Palminteri_20174.jpeg	data/train/1/Chazz_Palminteri_20174_10699.png	data/train/0/Chazz_Palminteri_20174.png
Robert_Duvall	actors/faces/Robert_Duvall/Robert_Duvall_95813_49678.jpeg	actors/images/Robert_Duvall/Robert_Duvall_95813.jpeg	data/train/1/Robert_Duvall_95813_49678.png	data/train/0/Robert_Duvall_95813.png
Jonah_Hill	actors/faces/Jonah_Hill/Jonah_Hill_64424_34251.jpeg	actors/images/Jonah_Hill/Jonah_Hill_64424.jpeg	data/train/1/Jonah_Hill_64424_34251.png	data/train/0/Jonah_Hill_64424.png
Jonathan_Sadowski	actors/faces/Jonathan_Sadowski/Jonathan_Sadowski_118142_55220.jpeg	actors/images/Jonathan_Sadowski/Jonathan_Sadowski_118142.jpeg	data/train/1/Jonathan_Sadowski_118142_55220.png	data/train/0/Jonathan_Sadowski_118142.png
Benicio_Del_Toro	actors/faces/Benicio_Del_Toro/Benicio_Del_Toro_10011_5717.jpeg	actors/images/Benicio_Del_Toro/Benicio_Del_Toro_10011.jpeg	data/train/1/Benicio_Del_Toro_10011_5717.png	data/train/0/Benicio_Del_Toro_10011.png
Mark_Wahlberg	actors/faces/Mark_Wahlberg/Mark_Wahlberg_75192_40406.jpeg	actors/images/Mark_Wahlberg/Mark_Wahlberg_75192.jpeg	data/train/1/Mark_Wahlberg_75192_40406.png	data/train/0/Mark_Wahlberg_75192.png
Dean_Cain	actors/faces/Dean_Cain/Dean_Cain_30696_16376.jpeg	actors/images/Dean_Cain/Dean_Cain_30696.jpeg	data/train/1/Dean_Cain_30696_16376.png	data/train/0/Dean_Cain_30696.png
Ioan_Gruffudd	actors/faces/Ioan_Gruffudd/Ioan_Gruffudd_46263_24566.jpeg	actors/images/Ioan_Gruffudd/Ioan_Gruffudd_46263.jpeg	data/train/1/Ioan_Gruffudd_46263_24566.png	data/train/0/Ioan_Gruffudd_46263.png
David_Wenham	actors/faces/David_Wenham/David_Wenham_30490_16247.jpeg	actors/images/David_Wenham/David_Wenham_30490.jpeg	data/train/1/David_Wenham_30490_16247.png	data/train/0/David_Wenham_30490.png
Oliver_Platt	actors/faces/Oliver_Platt/Oliver_Platt_87845_45606.jpeg	actors/images/Oliver_Platt/Oliver_Platt_87845.jpeg	data/train/1/Oliver_Platt_87845_45606.png	data/train/0/Oliver_Platt_87845.png
Bill_Murray	actors/faces/Bill_Murray/Bill_Murray_11745_6706.jpeg	actors/images/Bill_Murray/Bill_Murray_11745.jpeg	data/train/1/Bill_Murray_11745_6706.png	data/train/0/Bill_Murray_11745.png
Matthew_Perry	actors/faces/Matthew_Perry/Matthew_Perry_80279_43024.jpeg	actors/images/Matthew_Perry/Matthew_Perry_80279.jpeg	data/train/1/Matthew_Perry_80279_43024.png	data/train/0/Matthew_Perry_80279.png
Matt_Long	actors/faces/Matt_Long/Matt_Long_78358_41903.jpeg	actors/images/Matt_Long/Matt_Long_78358.jpeg	data/train/1/Matt_Long_78358_41903.png	data/train/0/Matt_Long_78358.png
Laurence_Fishburne	actors/faces/Laurence_Fishburne/Laurence_Fishburne_72624_38990.jpeg	actors/images/Laurence_Fishburne/Laurence_Fishburne_72624.jpeg	data/train/1/Laurence_Fishburne_72624_38990.png	data/train/0/Laurence_Fishburne_72624.png
Christian_Slater	actors/faces/Christian_Slater/Christian_Slater_22944_12160.jpeg	actors/images/Christian_Slater/Christian_Slater_22944.jpeg	data/train/1/Christian_Slater_22944_12160.png	data/train/0/Christian_Slater_22944.png
Ben_Kingsley	actors/faces/Ben_Kingsley/Ben_Kingsley_9058_5091.jpeg	actors/images/Ben_Kingsley/Ben_Kingsley_9058.jpeg	data/train/1/Ben_Kingsley_9058_5091.png	data/train/0/Ben_Kingsley_9058.png
Dustin_Hoffman	actors/faces/Dustin_Hoffman/Dustin_Hoffman_33605_17925.jpeg	actors/images/Dustin_Hoffman/Dustin_Hoffman_33605.jpeg	data/train/1/Dustin_Hoffman_33605_17925.png	data/train/0/Dustin_Hoffman_33605.png
Richard_Madden	actors/faces/Richard_Madden/Richard_Madden_94119_48743.jpeg	actors/images/Richard_Madden/Richard_Madden_94119.jpeg	data/train/1/Richard_Madden_94119_48743.png	data/train/0/Richard_Madden_94119.png
Richard_Madden	actors/faces/Richard_Madden/Richard_Madden_94082_48726.jpeg	actors/images/Richard_Madden/Richard_Madden_94082.jpeg	data/train/1/Richard_Madden_94082_48726.png	data/train/0/Richard_Madden_94082.png
Jason_Biggs	actors/faces/Jason_Biggs/Jason_Biggs_52518_28183.jpeg	actors/images/Jason_Biggs/Jason_Biggs_52518.jpeg	data/train/1/Jason_Biggs_52518_28183.png	data/train/0/Jason_Biggs_52518.png
James_Remar	actors/faces/James_Remar/James_Remar_50939_27251.jpeg	actors/images/James_Remar/James_Remar_50939.jpeg	data/train/1/James_Remar_50939_27251.png	data/train/0/James_Remar_50939.png
Freddy_Rodríguez	actors/faces/Freddy_Rodríguez/Freddy_Rodríguez_38043_20160.jpeg	actors/images/Freddy_Rodríguez/Freddy_Rodríguez_38043.jpeg	data/train/1/Freddy_Rodríguez_38043_20160.png	data/train/0/Freddy_Rodríguez_38043.png
Dean_Cain	actors/faces/Dean_Cain/Dean_Cain_30893_16504.jpeg	actors/images/Dean_Cain/Dean_Cain_30893.jpeg	data/train/1/Dean_Cain_30893_16504.png	data/train/0/Dean_Cain_30893.png
Kris_Kristofferson	actors/faces/Kris_Kristofferson/Kris_Kristofferson_72323_38824.jpeg	actors/images/Kris_Kristofferson/Kris_Kristofferson_72323.jpeg	data/train/1/Kris_Kristofferson_72323_38824.png	data/train/0/Kris_Kristofferson_72323.png
Seth_Rogen	actors/faces/Seth_Rogen/Seth_Rogen_103309_53061.jpeg	actors/images/Seth_Rogen/Seth_Rogen_103309.jpeg	data/train/1/Seth_Rogen_103309_53061.png	data/train/0/Seth_Rogen_103309.png
Oliver_Platt	actors/faces/Oliver_Platt/Oliver_Platt_87892_45639.jpeg	actors/images/Oliver_Platt/Oliver_Platt_87892.jpeg	data/train/1/Oliver_Platt_87892_45639.png	data/train/0/Oliver_Platt_87892.png
Seth_Rogen	actors/faces/Seth_Rogen/Seth_Rogen_103086_52903.jpeg	actors/images/Seth_Rogen/Seth_Rogen_103086.jpeg	data/train/1/Seth_Rogen_103086_52903.png	data/train/0/Seth_Rogen_103086.png
Robert_Knepper	actors/faces/Robert_Knepper/Robert_Knepper_96308_49944.jpeg	actors/images/Robert_Knepper/Robert_Knepper_96308.jpeg	data/train/1/Robert_Knepper_96308_49944.png	data/train/0/Robert_Knepper_96308.png
Kevin_McKidd	actors/faces/Kevin_McKidd/Kevin_McKidd_71559_38324.jpeg	actors/images/Kevin_McKidd/Kevin_McKidd_71559.jpeg	data/train/1/Kevin_McKidd_71559_38324.png	data/train/0/Kevin_McKidd_71559.png
Norman_Reedus	actors/faces/Norman_Reedus/Norman_Reedus_87631_45525.jpeg	actors/images/Norman_Reedus/Norman_Reedus_87631.jpeg	data/train/1/Norman_Reedus_87631_45525.png	data/train/0/Norman_Reedus_87631.png
Ewan_McGregor	actors/faces/Ewan_McGregor/Ewan_McGregor_37248_19669.jpeg	actors/images/Ewan_McGregor/Ewan_McGregor_37248.jpeg	data/train/1/Ewan_McGregor_37248_19669.png	data/train/0/Ewan_McGregor_37248.png
Kevin_McKidd	actors/faces/Kevin_McKidd/Kevin_McKidd_71334_38174.jpeg	actors/images/Kevin_McKidd/Kevin_McKidd_71334.jpeg	data/train/1/Kevin_McKidd_71334_38174.png	data/train/0/Kevin_McKidd_71334.png
Alfred_Molina	actors/faces/Alfred_Molina/Alfred_Molina_4028_2429.jpeg	actors/images/Alfred_Molina/Alfred_Molina_4028.jpeg	data/train/1/Alfred_Molina_4028_2429.png	data/train/0/Alfred_Molina_4028.png
Elijah_Wood	actors/faces/Elijah_Wood/Elijah_Wood_35632_18618.jpeg	actors/images/Elijah_Wood/Elijah_Wood_35632.jpeg	data/train/1/Elijah_Wood_35632_18618.png	data/train/0/Elijah_Wood_35632.png
Ian_McKellen	actors/faces/Ian_McKellen/Ian_McKellen_45418_24275.jpeg	actors/images/Ian_McKellen/Ian_McKellen_45418.jpeg	data/train/1/Ian_McKellen_45418_24275.png	data/train/0/Ian_McKellen_45418.png
Andy_Richter	actors/faces/Andy_Richter/Andy_Richter_5569_3246.jpeg	actors/images/Andy_Richter/Andy_Richter_5569.jpeg	data/train/1/Andy_Richter_5569_3246.png	data/train/0/Andy_Richter_5569.png
Jensen_Ackles	actors/faces/Jensen_Ackles/Jensen_Ackles_55714_29607.png	actors/images/Jensen_Ackles/Jensen_Ackles_55714.png	data/train/1/Jensen_Ackles_55714_29607.png	data/train/0/Jensen_Ackles_55714.png
Jimmy_Fallon	actors/faces/Jimmy_Fallon/Jimmy_Fallon_58711_31428.jpeg	actors/images/Jimmy_Fallon/Jimmy_Fallon_58711.jpeg	data/train/1/Jimmy_Fallon_58711_31428.png	data/train/0/Jimmy_Fallon_58711.png
Bernie_Mac	actors/faces/Bernie_Mac/Bernie_Mac_10586_5990.jpeg	actors/images/Bernie_Mac/Bernie_Mac_10586.jpeg	data/train/1/Bernie_Mac_10586_5990.png	data/train/0/Bernie_Mac_10586.png
Ray_Stevenson	actors/faces/Ray_Stevenson/Ray_Stevenson_93042_48111.jpeg	actors/images/Ray_Stevenson/Ray_Stevenson_93042.jpeg	data/train/1/Ray_Stevenson_93042_48111.png	data/train/0/Ray_Stevenson_93042.png
Mark_Wahlberg	actors/faces/Mark_Wahlberg/Mark_Wahlberg_75174_40395.jpeg	actors/images/Mark_Wahlberg/Mark_Wahlberg_75174.jpeg	data/train/1/Mark_Wahlberg_75174_40395.png	data/train/0/Mark_Wahlberg_75174.png
Alan_Arkin	actors/faces/Alan_Arkin/Alan_Arkin_2665_1537.jpeg	actors/images/Alan_Arkin/Alan_Arkin_2665.jpeg	data/train/1/Alan_Arkin_2665_1537.png	data/train/0/Alan_Arkin_2665.png
Michael_Weatherly	actors/faces/Michael_Weatherly/Michael_Weatherly_83522_44030.jpeg	actors/images/Michael_Weatherly/Michael_Weatherly_83522.jpeg	data/train/1/Michael_Weatherly_83522_44030.png	data/train/0/Michael_Weatherly_83522.png
Mike_Myers	actors/faces/Mike_Myers/Mike_Myers_83770_44183.jpeg	actors/images/Mike_Myers/Mike_Myers_83770.jpeg	data/train/1/Mike_Myers_83770_44183.png	data/train/0/Mike_Myers_83770.png
Chazz_Palminteri	actors/faces/Chazz_Palminteri/Chazz_Palminteri_20354_10819.jpeg	actors/images/Chazz_Palminteri/Chazz_Palminteri_20354.jpeg	data/train/1/Chazz_Palminteri_20354_10819.png	data/train/0/Chazz_Palminteri_20354.png
Alan_Rickman	actors/faces/Alan_Rickman/Alan_Rickman_3176_1846.jpeg	actors/images/Alan_Rickman/Alan_Rickman_3176.jpeg	data/train/1/Alan_Rickman_3176_1846.png	data/train/0/Alan_Rickman_3176.png
Billy_Bob_Thornton	actors/faces/Billy_Bob_Thornton/Billy_Bob_Thornton_12624_7170.jpeg	actors/images/Billy_Bob_Thornton/Billy_Bob_Thornton_12624.jpeg	data/train/1/Billy_Bob_Thornton_12624_7170.png	data/train/0/Billy_Bob_Thornton_12624.png
Denzel_Washington	actors/faces/Denzel_Washington/Denzel_Washington_31649_16770.jpeg	actors/images/Denzel_Washington/Denzel_Washington_31649.jpeg	data/train/1/Denzel_Washington_31649_16770.png	data/train/0/Denzel_Washington_31649.png
Russell_Crowe	actors/faces/Russell_Crowe/Russell_Crowe_99236_51230.jpeg	actors/images/Russell_Crowe/Russell_Crowe_99236.jpeg	data/train/1/Russell_Crowe_99236_51230.png	data/train/0/Russell_Crowe_99236.png
Russell_Crowe	actors/faces/Russell_Crowe/Russell_Crowe_99326_51290.jpeg	actors/images/Russell_Crowe/Russell_Crowe_99326.jpeg	data/train/1/Russell_Crowe_99326_51290.png	data/train/0/Russell_Crowe_99326.png
Pierce_Brosnan	actors/faces/Pierce_Brosnan/Pierce_Brosnan_92518_48007.jpeg	actors/images/Pierce_Brosnan/Pierce_Brosnan_92518.jpeg	data/train/1/Pierce_Brosnan_92518_48007.png	data/train/0/Pierce_Brosnan_92518.png
Alec_Baldwin	actors/faces/Alec_Baldwin/Alec_Baldwin_3212_1865.jpeg	actors/images/Alec_Baldwin/Alec_Baldwin_3212.jpeg	data/train/1/Alec_Baldwin_3212_1865.png	data/train/0/Alec_Baldwin_3212.png
Matt_LeBlanc	actors/faces/Matt_LeBlanc/Matt_LeBlanc_78029_41708.jpeg	actors/images/Matt_LeBlanc/Matt_LeBlanc_78029.jpeg	data/train/1/Matt_LeBlanc_78029_41708.png	data/train/0/Matt_LeBlanc_78029.png
Alfred_Molina	actors/faces/Alfred_Molina/Alfred_Molina_4248_2561.jpeg	actors/images/Alfred_Molina/Alfred_Molina_4248.jpeg	data/train/1/Alfred_Molina_4248_2561.png	data/train/0/Alfred_Molina_4248.png
Robert_Di_Niro	actors/faces/Robert_Di_Niro/Robert_Di_Niro_95020_49241.jpeg	actors/images/Robert_Di_Niro/Robert_Di_Niro_95020.jpeg	data/train/1/Robert_Di_Niro_95020_49241.png	data/train/0/Robert_Di_Niro_95020.png
Brendan_Fraser	actors/faces/Brendan_Fraser/Brendan_Fraser_15086_8572.jpeg	actors/images/Brendan_Fraser/Brendan_Fraser_15086.jpeg	data/train/1/Brendan_Fraser_15086_8572.png	data/train/0/Brendan_Fraser_15086.png
Bruce_Willis	actors/faces/Bruce_Willis/Bruce_Willis_16138_9035.jpeg	actors/images/Bruce_Willis/Bruce_Willis_16138.jpeg	data/train/1/Bruce_Willis_16138_9035.png	data/train/0/Bruce_Willis_16138.png
Mel_Gibson	actors/faces/Mel_Gibson/Mel_Gibson_80521_43190.jpeg	actors/images/Mel_Gibson/Mel_Gibson_80521.jpeg	data/train/1/Mel_Gibson_80521_43190.png	data/train/0/Mel_Gibson_80521.png
Hugo_Weaving	actors/faces/Hugo_Weaving/Hugo_Weaving_44799_24134.jpeg	actors/images/Hugo_Weaving/Hugo_Weaving_44799.jpeg	data/train/1/Hugo_Weaving_44799_24134.png	data/train/0/Hugo_Weaving_44799.png
Hayden_Christensen	actors/faces/Hayden_Christensen/Hayden_Christensen_43096_23080.jpeg	actors/images/Hayden_Christensen/Hayden_Christensen_43096.jpeg	data/train/1/Hayden_Christensen_43096_23080.png	data/train/0/Hayden_Christensen_43096.png
Hugo_Weaving	actors/faces/Hugo_Weaving/Hugo_Weaving_44724_24096.jpeg	actors/images/Hugo_Weaving/Hugo_Weaving_44724.jpeg	data/train/1/Hugo_Weaving_44724_24096.png	data/train/0/Hugo_Weaving_44724.png
Clive_Owen	actors/faces/Clive_Owen/Clive_Owen_24473_13028.jpeg	actors/images/Clive_Owen/Clive_Owen_24473.jpeg	data/train/1/Clive_Owen_24473_13028.png	data/train/0/Clive_Owen_24473.png
Norman_Reedus	actors/faces/Norman_Reedus/Norman_Reedus_87572_45501.jpeg	actors/images/Norman_Reedus/Norman_Reedus_87572.jpeg	data/train/1/Norman_Reedus_87572_45501.png	data/train/0/Norman_Reedus_87572.png
Mel_Gibson	actors/faces/Mel_Gibson/Mel_Gibson_80745_43342.jpeg	actors/images/Mel_Gibson/Mel_Gibson_80745.jpeg	data/train/1/Mel_Gibson_80745_43342.png	data/train/0/Mel_Gibson_80745.png
Kevin_McKidd	actors/faces/Kevin_McKidd/Kevin_McKidd_71518_38300.jpeg	actors/images/Kevin_McKidd/Kevin_McKidd_71518.jpeg	data/train/1/Kevin_McKidd_71518_38300.png	data/train/0/Kevin_McKidd_71518.png
T.J._Thyne	actors/faces/T.J._Thyne/T.J._Thyne_105954_53951.jpeg	actors/images/T.J._Thyne/T.J._Thyne_105954.jpeg	data/train/1/T.J._Thyne_105954_53951.png	data/train/0/T.J._Thyne_105954.png
Bradley_Cooper	actors/faces/Bradley_Cooper/Bradley_Cooper_14617_8476.jpeg	actors/images/Bradley_Cooper/Bradley_Cooper_14617.jpeg	data/train/1/Bradley_Cooper_14617_8476.png	data/train/0/Bradley_Cooper_14617.png
Christopher_Reeve	actors/faces/Christopher_Reeve/Christopher_Reeve_23711_12646.jpeg	actors/images/Christopher_Reeve/Christopher_Reeve_23711.jpeg	data/train/1/Christopher_Reeve_23711_12646.png	data/train/0/Christopher_Reeve_23711.png
Billy_Zane	actors/faces/Billy_Zane/Billy_Zane_13482_7750.jpeg	actors/images/Billy_Zane/Billy_Zane_13482.jpeg	data/train/1/Billy_Zane_13482_7750.png	data/train/0/Billy_Zane_13482.png
Desmond_Harrington	actors/faces/Desmond_Harrington/Desmond_Harrington_32190_17119.jpeg	actors/images/Desmond_Harrington/Desmond_Harrington_32190.jpeg	data/train/1/Desmond_Harrington_32190_17119.png	data/train/0/Desmond_Harrington_32190.png
Channing_Tatum	actors/faces/Channing_Tatum/Channing_Tatum_19163_10265.jpeg	actors/images/Channing_Tatum/Channing_Tatum_19163.jpeg	data/train/1/Channing_Tatum_19163_10265.png	data/train/0/Channing_Tatum_19163.png
Victor_Garber	actors/faces/Victor_Garber/Victor_Garber_112975_55011.jpeg	actors/images/Victor_Garber/Victor_Garber_112975.jpeg	data/train/1/Victor_Garber_112975_55011.png	data/train/0/Victor_Garber_112975.png
Johnny_Depp	actors/faces/Johnny_Depp/Johnny_Depp_62979_33508.jpeg	actors/images/Johnny_Depp/Johnny_Depp_62979.jpeg	data/train/1/Johnny_Depp_62979_33508.png	data/train/0/Johnny_Depp_62979.png
Richard_Gere	actors/faces/Richard_Gere/Richard_Gere_93611_48447.jpeg	actors/images/Richard_Gere/Richard_Gere_93611.jpeg	data/train/1/Richard_Gere_93611_48447.png	data/train/0/Richard_Gere_93611.png
Jimmy_Fallon	actors/faces/Jimmy_Fallon/Jimmy_Fallon_58664_31397.jpeg	actors/images/Jimmy_Fallon/Jimmy_Fallon_58664.jpeg	data/train/1/Jimmy_Fallon_58664_31397.png	data/train/0/Jimmy_Fallon_58664.png
Jonah_Hill	actors/faces/Jonah_Hill/Jonah_Hill_64335_34186.jpeg	actors/images/Jonah_Hill/Jonah_Hill_64335.jpeg	data/train/1/Jonah_Hill_64335_34186.png	data/train/0/Jonah_Hill_64335.png
Ewan_McGregor	actors/faces/Ewan_McGregor/Ewan_McGregor_37121_19573.jpeg	actors/images/Ewan_McGregor/Ewan_McGregor_37121.jpeg	data/train/1/Ewan_McGregor_37121_19573.png	data/train/0/Ewan_McGregor_37121.png
Laurence_Fishburne	actors/faces/Laurence_Fishburne/Laurence_Fishburne_72821_39110.jpeg	actors/images/Laurence_Fishburne/Laurence_Fishburne_72821.jpeg	data/train/1/Laurence_Fishburne_72821_39110.png	data/train/0/Laurence_Fishburne_72821.png
Bill_Murray	actors/faces/Bill_Murray/Bill_Murray_11663_6641.jpeg	actors/images/Bill_Murray/Bill_Murray_11663.jpeg	data/train/1/Bill_Murray_11663_6641.png	data/train/0/Bill_Murray_11663.png
Laurence_Fishburne	actors/faces/Laurence_Fishburne/Laurence_Fishburne_72830_39115.jpeg	actors/images/Laurence_Fishburne/Laurence_Fishburne_72830.jpeg	data/train/1/Laurence_Fishburne_72830_39115.png	data/train/0/Laurence_Fishburne_72830.png
Danny_Glover	actors/faces/Danny_Glover/Danny_Glover_27906_14838.jpeg	actors/images/Danny_Glover/Danny_Glover_27906.jpeg	data/train/1/Danny_Glover_27906_14838.png	data/train/0/Danny_Glover_27906.png
Matt_Long	actors/faces/Matt_Long/Matt_Long_78362_41905.jpeg	actors/images/Matt_Long/Matt_Long_78362.jpeg	data/train/1/Matt_Long_78362_41905.png	data/train/0/Matt_Long_78362.png
Chris_Evans	actors/faces/Chris_Evans/Chris_Evans_20833_10915.jpeg	actors/images/Chris_Evans/Chris_Evans_20833.jpeg	data/train/1/Chris_Evans_20833_10915.png	data/train/0/Chris_Evans_20833.png
Adrien_Brody	actors/faces/Adrien_Brody/Adrien_Brody_1601_854.jpeg	actors/images/Adrien_Brody/Adrien_Brody_1601.jpeg	data/train/1/Adrien_Brody_1601_854.png	data/train/0/Adrien_Brody_1601.png
Channing_Tatum	actors/faces/Channing_Tatum/Channing_Tatum_19125_10249.jpeg	actors/images/Channing_Tatum/Channing_Tatum_19125.jpeg	data/train/1/Channing_Tatum_19125_10249.png	data/train/0/Channing_Tatum_19125.png
James_Remar	actors/faces/James_Remar/James_Remar_50755_27156.jpeg	actors/images/James_Remar/James_Remar_50755.jpeg	data/train/1/James_Remar_50755_27156.png	data/train/0/James_Remar_50755.png
Matthew_Perry	actors/faces/Matthew_Perry/Matthew_Perry_80247_43006.jpeg	actors/images/Matthew_Perry/Matthew_Perry_80247.jpeg	data/train/1/Matthew_Perry_80247_43006.png	data/train/0/Matthew_Perry_80247.png
Matthew_Perry	actors/faces/Matthew_Perry/Matthew_Perry_80147_42937.jpeg	actors/images/Matthew_Perry/Matthew_Perry_80147.jpeg	data/train/1/Matthew_Perry_80147_42937.png	data/train/0/Matthew_Perry_80147.png
Adrien_Brody	actors/faces/Adrien_Brody/Adrien_Brody_1672_896.jpeg	actors/images/Adrien_Brody/Adrien_Brody_1672.jpeg	data/train/1/Adrien_Brody_1672_896.png	data/train/0/Adrien_Brody_1672.png
Dermot_Mulroney	actors/faces/Dermot_Mulroney/Dermot_Mulroney_31774_16849.jpeg	actors/images/Dermot_Mulroney/Dermot_Mulroney_31774.jpeg	data/train/1/Dermot_Mulroney_31774_16849.png	data/train/0/Dermot_Mulroney_31774.png
Pierce_Brosnan	actors/faces/Pierce_Brosnan/Pierce_Brosnan_92665_48093.jpeg	actors/images/Pierce_Brosnan/Pierce_Brosnan_92665.jpeg	data/train/1/Pierce_Brosnan_92665_48093.png	data/train/0/Pierce_Brosnan_92665.png
Mark_Ruffalo	actors/faces/Mark_Ruffalo/Mark_Ruffalo_74623_40024.jpeg	actors/images/Mark_Ruffalo/Mark_Ruffalo_74623.jpeg	data/train/1/Mark_Ruffalo_74623_40024.png	data/train/0/Mark_Ruffalo_74623.png
Danny_Glover	actors/faces/Danny_Glover/Danny_Glover_27898_14833.jpeg	actors/images/Danny_Glover/Danny_Glover_27898.jpeg	data/train/1/Danny_Glover_27898_14833.png	data/train/0/Danny_Glover_27898.png
James_McAvoy	actors/faces/James_McAvoy/James_McAvoy_50389_26930.jpeg	actors/images/James_McAvoy/James_McAvoy_50389.jpeg	data/train/1/James_McAvoy_50389_26930.png	data/train/0/James_McAvoy_50389.png
Seth_Rogen	actors/faces/Seth_Rogen/Seth_Rogen_103272_53033.jpeg	actors/images/Seth_Rogen/Seth_Rogen_103272.jpeg	data/train/1/Seth_Rogen_103272_53033.png	data/train/0/Seth_Rogen_103272.png
Jonathan_Rhys_Meyers	actors/faces/Jonathan_Rhys_Meyers/Jonathan_Rhys_Meyers_64930_34590.jpeg	actors/images/Jonathan_Rhys_Meyers/Jonathan_Rhys_Meyers_64930.jpeg	data/train/1/Jonathan_Rhys_Meyers_64930_34590.png	data/train/0/Jonathan_Rhys_Meyers_64930.png
